startup_id,feedback,rating,date
STARTUP_3092,"Excellent support, Excited about the enables data-driven decisions.",1,2025-11-29 19:34:18.282854
STARTUP_3092,"Great performance, really helps with automates repetitive tasks. Disappointed",5,2025-10-05 19:34:18.282854
STARTUP_3092,"The integration could be improved, but overall Very satisfied.",3,2026-05-03 19:34:18.282854
STARTUP_3092,"Excellent performance, Happy about the ensures data security.",5,2026-01-24 19:34:18.282854
STARTUP_3092,"The integration could be improved, but overall Disappointed.",2,2025-11-25 19:34:18.282854
STARTUP_3092,"The performance could be improved, but overall Disappointed.",1,2026-02-17 19:34:18.282854
STARTUP_3092,"Great support, really helps with ensures data security. Disappointed",5,2025-08-27 19:34:18.282854
STARTUP_3092,"Excellent support, Excited about the scales with your business.",5,2026-01-08 19:34:18.282854
STARTUP_3092,"Great performance, really helps with provides personalized experiences. Impressed",2,2026-06-04 19:34:18.282854
STARTUP_3092,"Very satisfied with the pricing, especially the enables data-driven decisions.",3,2025-12-21 19:34:18.282854
STARTUP_3092,"The support could be improved, but overall Disappointed.",4,2026-04-17 19:34:18.282854
STARTUP_3776,"Great support, really helps with automates repetitive tasks. Excited",4,2025-07-02 19:34:18.282854
STARTUP_3776,"Great integration, really helps with delivers real-time insights. Disappointed",4,2025-07-18 19:34:18.282854
STARTUP_3776,"The performance could be improved, but overall Impressed.",4,2025-06-18 19:34:18.282854
STARTUP_3776,"Great integration, really helps with scales with your business. Impressed",2,2025-12-04 19:34:18.282854
STARTUP_3776,"Happy with the features, especially the improves accuracy by 95%.",1,2025-11-25 19:34:18.282854
STARTUP_3776,"Neutral with the support, especially the improves accuracy by 95%.",3,2025-10-01 19:34:18.282854
STARTUP_1999,"Impressed with the integration, especially the ensures data security.",4,2026-05-06 19:34:18.282854
STARTUP_1999,"The features could be improved, but overall Happy.",4,2026-04-20 19:34:18.282854
STARTUP_1999,"Great pricing, really helps with ensures data security. Excited",3,2025-09-23 19:34:18.282854
STARTUP_1999,"Disappointed with the pricing, especially the enables data-driven decisions.",1,2025-08-23 19:34:18.282854
STARTUP_1999,"Great pricing, really helps with delivers real-time insights. Neutral",3,2026-02-14 19:34:18.282854
STARTUP_1999,"Excited with the features, especially the automates repetitive tasks.",1,2025-12-07 19:34:18.282854
STARTUP_1999,"Excellent support, Excited about the enables data-driven decisions.",4,2025-10-13 19:34:18.282854
STARTUP_1999,"Great features, really helps with provides personalized experiences. Impressed",1,2026-01-24 19:34:18.282854
STARTUP_1999,"Happy with the performance, especially the delivers real-time insights.",2,2025-11-15 19:34:18.282854
STARTUP_1999,"Excellent performance, Disappointed about the automates repetitive tasks.",1,2026-05-13 19:34:18.282854
STARTUP_1999,"Great support, really helps with improves accuracy by 95%. Very satisfied",3,2025-12-09 19:34:18.282854
STARTUP_1999,"Great pricing, really helps with reduces operational costs by 40%. Excited",2,2025-09-09 19:34:18.282854
STARTUP_1999,"Neutral with the pricing, especially the increases efficiency by 3x.",2,2026-03-22 19:34:18.282854
STARTUP_4380,"The features could be improved, but overall Neutral.",4,2025-10-22 19:34:18.282854
STARTUP_4380,"The support could be improved, but overall Neutral.",5,2026-05-10 19:34:18.282854
STARTUP_4380,"The features could be improved, but overall Excited.",1,2025-11-11 19:34:18.282854
STARTUP_4380,"Excellent performance, Impressed about the saves 10+ hours per week.",1,2026-02-24 19:34:18.282854
STARTUP_4380,"Great integration, really helps with delivers real-time insights. Neutral",1,2025-10-22 19:34:18.282854
STARTUP_4380,"The pricing could be improved, but overall Excited.",5,2025-10-08 19:34:18.282854
STARTUP_4380,"Great performance, really helps with enables data-driven decisions. Neutral",4,2026-07-27 19:34:18.282854
STARTUP_4380,"The features could be improved, but overall Disappointed.",3,2025-12-04 19:34:18.282854
STARTUP_3146,"Neutral with the features, especially the delivers real-time insights.",5,2024-05-25 19:34:18.282854
STARTUP_3146,"Great user interface, really helps with increases efficiency by 3x. Very satisfied",2,2024-01-03 19:34:18.282854
STARTUP_3146,"Great performance, really helps with improves accuracy by 95%. Impressed",1,2024-07-19 19:34:18.282854
STARTUP_3146,"Great features, really helps with saves 10+ hours per week. Disappointed",4,2024-04-06 19:34:18.282854
STARTUP_3146,"The support could be improved, but overall Neutral.",2,2024-04-15 19:34:18.282854
STARTUP_3146,"Excited with the features, especially the ensures data security.",2,2024-05-16 19:34:18.282854
STARTUP_3146,"Excellent pricing, Neutral about the enables data-driven decisions.",4,2024-10-20 19:34:18.282854
STARTUP_3146,"Happy with the performance, especially the saves 10+ hours per week.",5,2024-07-12 19:34:18.282854
STARTUP_3146,"Neutral with the features, especially the saves 10+ hours per week.",4,2024-04-13 19:34:18.282854
STARTUP_2329,"The features could be improved, but overall Very satisfied.",4,2025-01-06 19:34:18.282854
STARTUP_2329,"The integration could be improved, but overall Excited.",4,2025-03-15 19:34:18.282854
STARTUP_2329,"Disappointed with the features, especially the improves accuracy by 95%.",2,2024-09-10 19:34:18.282854
STARTUP_2329,"Great performance, really helps with enables data-driven decisions. Happy",3,2025-04-19 19:34:18.282854
STARTUP_2329,"Great user interface, really helps with enables data-driven decisions. Excited",5,2024-08-10 19:34:18.282854
STARTUP_2329,"The features could be improved, but overall Impressed.",4,2025-03-12 19:34:18.282854
STARTUP_2329,"Great integration, really helps with enables data-driven decisions. Excited",4,2024-07-29 19:34:18.282854
STARTUP_2329,"The user interface could be improved, but overall Disappointed.",3,2025-01-11 19:34:18.282854
STARTUP_2329,"Excellent user interface, Excited about the increases efficiency by 3x.",3,2025-04-20 19:34:18.282854
STARTUP_4645,"The features could be improved, but overall Neutral.",5,2025-11-30 19:34:18.282854
STARTUP_4645,"Great pricing, really helps with delivers real-time insights. Impressed",4,2026-01-21 19:34:18.282854
STARTUP_4645,"Excellent performance, Disappointed about the increases efficiency by 3x.",1,2026-03-15 19:34:18.282854
STARTUP_4645,"Disappointed with the pricing, especially the improves accuracy by 95%.",4,2026-03-13 19:34:18.282854
STARTUP_4645,"Great integration, really helps with provides personalized experiences. Neutral",4,2026-05-01 19:34:18.282854
STARTUP_4645,"Excited with the pricing, especially the scales with your business.",2,2026-04-29 19:34:18.282854
STARTUP_4645,"Neutral with the performance, especially the reduces operational costs by 40%.",2,2026-01-19 19:34:18.282854
STARTUP_4645,"The integration could be improved, but overall Very satisfied.",1,2026-02-03 19:34:18.282854
STARTUP_4645,"Excellent performance, Disappointed about the increases efficiency by 3x.",4,2025-08-11 19:34:18.282854
STARTUP_2459,"Great features, really helps with scales with your business. Happy",2,2024-02-23 19:34:18.282854
STARTUP_2459,"Excellent user interface, Disappointed about the provides personalized experiences.",4,2023-12-11 19:34:18.282854
STARTUP_2459,"Disappointed with the features, especially the reduces operational costs by 40%.",3,2024-06-14 19:34:18.282854
STARTUP_2459,"The support could be improved, but overall Neutral.",4,2024-06-26 19:34:18.282854
STARTUP_2459,"The pricing could be improved, but overall Very satisfied.",2,2024-03-10 19:34:18.282854
STARTUP_2459,"Great performance, really helps with enables data-driven decisions. Impressed",5,2024-07-22 19:34:18.282854
STARTUP_2459,"Great support, really helps with enables data-driven decisions. Disappointed",4,2024-07-13 19:34:18.282854
STARTUP_2459,"Excellent pricing, Very satisfied about the improves accuracy by 95%.",2,2024-10-21 19:34:18.282854
STARTUP_2459,"Great performance, really helps with scales with your business. Disappointed",5,2024-06-03 19:34:18.282854
STARTUP_2459,"Excellent performance, Disappointed about the scales with your business.",3,2024-08-25 19:34:18.282854
STARTUP_2459,"The pricing could be improved, but overall Neutral.",4,2024-02-02 19:34:18.282854
STARTUP_2459,"Great performance, really helps with scales with your business. Impressed",3,2024-04-18 19:34:18.282854
STARTUP_2459,"The features could be improved, but overall Impressed.",3,2024-01-10 19:34:18.282854
STARTUP_0632,"The features could be improved, but overall Excited.",5,2025-09-27 19:34:18.282854
STARTUP_0632,"Great support, really helps with automates repetitive tasks. Disappointed",5,2026-05-05 19:34:18.282854
STARTUP_0632,"Neutral with the integration, especially the saves 10+ hours per week.",5,2026-04-20 19:34:18.282854
STARTUP_0632,"The support could be improved, but overall Impressed.",1,2025-10-08 19:34:18.282854
STARTUP_0632,"Great integration, really helps with improves accuracy by 95%. Impressed",2,2026-02-28 19:34:18.282854
STARTUP_0632,"The pricing could be improved, but overall Impressed.",2,2026-02-11 19:34:18.282854
STARTUP_0632,"Great user interface, really helps with reduces operational costs by 40%. Neutral",4,2025-12-07 19:34:18.282854
STARTUP_0632,"Great pricing, really helps with reduces operational costs by 40%. Very satisfied",5,2026-05-29 19:34:18.282854
STARTUP_0632,"Excited with the performance, especially the improves accuracy by 95%.",1,2026-03-25 19:34:18.282854
STARTUP_0632,"Happy with the features, especially the scales with your business.",4,2025-12-19 19:34:18.282854
STARTUP_0632,"Excellent user interface, Very satisfied about the increases efficiency by 3x.",2,2026-05-22 19:34:18.282854
STARTUP_0632,"Great user interface, really helps with provides personalized experiences. Very satisfied",5,2026-02-17 19:34:18.282854
STARTUP_0632,"Very satisfied with the performance, especially the reduces operational costs by 40%.",5,2025-11-30 19:34:18.282854
STARTUP_0632,"Excellent integration, Very satisfied about the delivers real-time insights.",5,2026-07-12 19:34:18.282854
STARTUP_0632,"The performance could be improved, but overall Neutral.",2,2025-11-15 19:34:18.282854
STARTUP_0632,"The features could be improved, but overall Very satisfied.",3,2026-07-31 19:34:18.282854
STARTUP_0632,"Excellent integration, Impressed about the increases efficiency by 3x.",1,2026-02-18 19:34:18.282854
STARTUP_3372,"Excellent features, Neutral about the automates repetitive tasks.",3,2025-06-29 19:34:18.282854
STARTUP_3372,"Very satisfied with the integration, especially the increases efficiency by 3x.",5,2025-03-15 19:34:18.282854
STARTUP_3372,"Great performance, really helps with increases efficiency by 3x. Happy",5,2025-03-22 19:34:18.282854
STARTUP_3372,"Excited with the user interface, especially the increases efficiency by 3x.",5,2024-12-15 19:34:18.282854
STARTUP_3372,"Excellent integration, Disappointed about the scales with your business.",3,2024-10-31 19:34:18.282854
STARTUP_3372,"Happy with the integration, especially the increases efficiency by 3x.",5,2024-08-22 19:34:18.282854
STARTUP_3372,"Excellent performance, Very satisfied about the delivers real-time insights.",5,2024-11-15 19:34:18.282854
STARTUP_3372,"Very satisfied with the features, especially the provides personalized experiences.",5,2025-05-15 19:34:18.282854
STARTUP_3372,"Great support, really helps with delivers real-time insights. Impressed",2,2024-12-01 19:34:18.282854
STARTUP_3372,"Neutral with the performance, especially the reduces operational costs by 40%.",1,2024-09-04 19:34:18.282854
STARTUP_2209,"Neutral with the performance, especially the scales with your business.",1,2025-09-28 19:34:18.282854
STARTUP_2209,"Great features, really helps with increases efficiency by 3x. Very satisfied",3,2025-07-02 19:34:18.282854
STARTUP_2209,"Very satisfied with the performance, especially the improves accuracy by 95%.",3,2026-01-29 19:34:18.282854
STARTUP_2209,"Very satisfied with the support, especially the improves accuracy by 95%.",1,2026-04-14 19:34:18.282854
STARTUP_2209,"Great support, really helps with delivers real-time insights. Disappointed",1,2026-04-16 19:34:18.282854
STARTUP_2209,"Great features, really helps with automates repetitive tasks. Excited",3,2025-09-21 19:34:18.282854
STARTUP_0321,"Disappointed with the support, especially the delivers real-time insights.",2,2024-08-16 19:34:18.282854
STARTUP_0321,"Excellent features, Excited about the saves 10+ hours per week.",2,2025-02-12 19:34:18.282854
STARTUP_0321,"The user interface could be improved, but overall Very satisfied.",2,2025-02-02 19:34:18.282854
STARTUP_0321,"Great integration, really helps with provides personalized experiences. Impressed",3,2024-10-30 19:34:18.282854
STARTUP_0321,"Excellent features, Excited about the increases efficiency by 3x.",2,2025-02-15 19:34:18.282854
STARTUP_0321,"The performance could be improved, but overall Happy.",2,2025-03-09 19:34:18.282854
STARTUP_2485,"The features could be improved, but overall Neutral.",4,2024-06-16 19:34:18.282854
STARTUP_2485,"Excited with the performance, especially the ensures data security.",2,2024-09-11 19:34:18.282854
STARTUP_2485,"The integration could be improved, but overall Disappointed.",4,2024-08-06 19:34:18.282854
STARTUP_2485,"Great support, really helps with provides personalized experiences. Disappointed",4,2024-04-17 19:34:18.282854
STARTUP_2485,"Impressed with the features, especially the delivers real-time insights.",5,2024-06-17 19:34:18.282854
STARTUP_2485,"Excellent features, Neutral about the delivers real-time insights.",3,2024-04-29 19:34:18.282854
STARTUP_2485,"Happy with the support, especially the delivers real-time insights.",3,2025-01-20 19:34:18.282854
STARTUP_2485,"The performance could be improved, but overall Happy.",5,2024-08-03 19:34:18.282854
STARTUP_2485,"Very satisfied with the support, especially the increases efficiency by 3x.",1,2024-09-02 19:34:18.282854
STARTUP_2485,"Excellent pricing, Disappointed about the saves 10+ hours per week.",1,2024-10-25 19:34:18.282854
STARTUP_2485,"Great pricing, really helps with enables data-driven decisions. Excited",1,2024-07-11 19:34:18.282854
STARTUP_2485,"Great integration, really helps with scales with your business. Disappointed",2,2024-12-11 19:34:18.282854
STARTUP_2485,"Excellent pricing, Happy about the reduces operational costs by 40%.",1,2024-12-16 19:34:18.282854
STARTUP_2485,"The user interface could be improved, but overall Impressed.",4,2024-04-05 19:34:18.282854
STARTUP_2485,"The pricing could be improved, but overall Excited.",2,2024-10-20 19:34:18.282854
STARTUP_2485,"Excellent support, Disappointed about the automates repetitive tasks.",1,2024-05-09 19:34:18.282854
STARTUP_2485,"Excellent pricing, Impressed about the reduces operational costs by 40%.",2,2025-02-05 19:34:18.282854
STARTUP_2485,"The pricing could be improved, but overall Neutral.",1,2025-02-22 19:34:18.282854
STARTUP_3615,"Very satisfied with the support, especially the ensures data security.",3,2024-11-23 19:34:18.282854
STARTUP_3615,"Excited with the features, especially the improves accuracy by 95%.",1,2025-03-02 19:34:18.282854
STARTUP_3615,"Disappointed with the performance, especially the reduces operational costs by 40%.",5,2024-07-17 19:34:18.282854
STARTUP_3615,"The pricing could be improved, but overall Excited.",4,2024-10-16 19:34:18.282854
STARTUP_3615,"Great pricing, really helps with scales with your business. Neutral",5,2025-04-14 19:34:18.282854
STARTUP_3615,"Excellent performance, Disappointed about the enables data-driven decisions.",3,2025-02-06 19:34:18.282854
STARTUP_3615,"Very satisfied with the pricing, especially the improves accuracy by 95%.",3,2024-12-13 19:34:18.282854
STARTUP_3615,"Great user interface, really helps with ensures data security. Neutral",2,2025-02-27 19:34:18.282854
STARTUP_3615,"Excellent pricing, Disappointed about the automates repetitive tasks.",1,2024-07-24 19:34:18.282854
STARTUP_3615,"Excellent features, Impressed about the saves 10+ hours per week.",1,2025-03-21 19:34:18.282854
STARTUP_3615,"Neutral with the integration, especially the automates repetitive tasks.",1,2024-12-19 19:34:18.282854
STARTUP_3615,"Excellent user interface, Disappointed about the enables data-driven decisions.",5,2025-03-26 19:34:18.282854
STARTUP_3615,"Excellent performance, Neutral about the scales with your business.",3,2025-05-24 19:34:18.282854
STARTUP_3615,"Great integration, really helps with scales with your business. Very satisfied",5,2024-08-02 19:34:18.282854
STARTUP_3615,"Excellent pricing, Excited about the automates repetitive tasks.",2,2024-12-08 19:34:18.282854
STARTUP_3615,"Great performance, really helps with provides personalized experiences. Impressed",2,2025-03-21 19:34:18.282854
STARTUP_3615,"Impressed with the pricing, especially the reduces operational costs by 40%.",5,2025-02-07 19:34:18.282854
STARTUP_3615,"The user interface could be improved, but overall Excited.",4,2025-02-27 19:34:18.282854
STARTUP_0444,"Great pricing, really helps with automates repetitive tasks. Very satisfied",2,2024-12-03 19:34:18.282854
STARTUP_0444,"Excellent support, Impressed about the ensures data security.",1,2024-11-23 19:34:18.282854
STARTUP_0444,"Great performance, really helps with increases efficiency by 3x. Disappointed",5,2025-09-19 19:34:18.282854
STARTUP_0444,"Excited with the performance, especially the increases efficiency by 3x.",2,2025-09-02 19:34:18.282854
STARTUP_0444,"The performance could be improved, but overall Very satisfied.",4,2025-05-17 19:34:18.282854
STARTUP_0444,"Great features, really helps with saves 10+ hours per week. Excited",3,2025-03-01 19:34:18.282854
STARTUP_0444,"The pricing could be improved, but overall Happy.",5,2025-01-30 19:34:18.282854
STARTUP_0444,"Excellent user interface, Impressed about the provides personalized experiences.",3,2025-02-26 19:34:18.282854
STARTUP_2239,"Excellent features, Impressed about the saves 10+ hours per week.",4,2025-12-28 19:34:18.282854
STARTUP_2239,"Excellent user interface, Disappointed about the scales with your business.",2,2025-08-10 19:34:18.282854
STARTUP_2239,"Neutral with the user interface, especially the automates repetitive tasks.",2,2025-11-13 19:34:18.282854
STARTUP_2239,"Excellent performance, Happy about the improves accuracy by 95%.",2,2025-04-14 19:34:18.282854
STARTUP_2239,"Excellent user interface, Very satisfied about the saves 10+ hours per week.",3,2025-07-08 19:34:18.282854
STARTUP_2239,"Disappointed with the pricing, especially the scales with your business.",1,2025-11-16 19:34:18.282854
STARTUP_2239,"Disappointed with the features, especially the provides personalized experiences.",3,2025-03-23 19:34:18.282854
STARTUP_2239,"Great integration, really helps with provides personalized experiences. Very satisfied",3,2025-06-11 19:34:18.282854
STARTUP_2239,"Excellent support, Very satisfied about the improves accuracy by 95%.",1,2025-11-23 19:34:18.282854
STARTUP_2239,"The performance could be improved, but overall Excited.",1,2025-04-18 19:34:18.282854
STARTUP_2239,"Great features, really helps with reduces operational costs by 40%. Neutral",2,2025-07-22 19:34:18.282854
STARTUP_2239,"Excited with the integration, especially the increases efficiency by 3x.",1,2025-07-23 19:34:18.282854
STARTUP_3055,"Impressed with the performance, especially the ensures data security.",3,2026-05-19 19:34:18.282854
STARTUP_3055,"Excellent user interface, Impressed about the delivers real-time insights.",4,2026-02-07 19:34:18.282854
STARTUP_3055,"Impressed with the performance, especially the ensures data security.",5,2026-05-05 19:34:18.282854
STARTUP_3055,"Excellent support, Disappointed about the provides personalized experiences.",1,2026-03-30 19:34:18.282854
STARTUP_3055,"The features could be improved, but overall Disappointed.",4,2026-06-29 19:34:18.282854
STARTUP_3055,"Very satisfied with the performance, especially the improves accuracy by 95%.",1,2026-07-04 19:34:18.282854
STARTUP_3055,"Impressed with the features, especially the enables data-driven decisions.",2,2025-10-15 19:34:18.282854
STARTUP_0489,"Excellent performance, Very satisfied about the enables data-driven decisions.",4,2024-11-20 19:34:18.282854
STARTUP_0489,"Very satisfied with the user interface, especially the improves accuracy by 95%.",3,2024-10-24 19:34:18.282854
STARTUP_0489,"Disappointed with the pricing, especially the saves 10+ hours per week.",1,2025-04-21 19:34:18.282854
STARTUP_0489,"The pricing could be improved, but overall Excited.",4,2025-05-25 19:34:18.282854
STARTUP_0489,"The user interface could be improved, but overall Excited.",3,2024-07-28 19:34:18.282854
STARTUP_0489,"Excellent support, Disappointed about the ensures data security.",1,2025-04-20 19:34:18.282854
STARTUP_0489,"Impressed with the features, especially the increases efficiency by 3x.",1,2025-03-15 19:34:18.282854
STARTUP_0489,"Excellent features, Very satisfied about the reduces operational costs by 40%.",1,2024-12-22 19:34:18.282854
STARTUP_0489,"Excellent pricing, Very satisfied about the improves accuracy by 95%.",5,2025-01-11 19:34:18.282854
STARTUP_0489,"Neutral with the integration, especially the increases efficiency by 3x.",4,2024-12-15 19:34:18.282854
STARTUP_0489,"Great support, really helps with delivers real-time insights. Impressed",4,2025-04-03 19:34:18.282854
STARTUP_0489,"Excellent pricing, Impressed about the scales with your business.",3,2024-10-13 19:34:18.282854
STARTUP_0489,"Very satisfied with the support, especially the saves 10+ hours per week.",1,2025-03-25 19:34:18.282854
STARTUP_0489,"Impressed with the features, especially the automates repetitive tasks.",3,2024-09-28 19:34:18.282854
STARTUP_1989,"Excellent integration, Excited about the automates repetitive tasks.",1,2024-08-28 19:34:18.282854
STARTUP_1989,"Excellent user interface, Very satisfied about the scales with your business.",3,2025-01-07 19:34:18.282854
STARTUP_1989,"Disappointed with the user interface, especially the automates repetitive tasks.",4,2024-08-25 19:34:18.282854
STARTUP_1989,"Great pricing, really helps with ensures data security. Excited",4,2024-07-29 19:34:18.282854
STARTUP_1989,"Neutral with the performance, especially the improves accuracy by 95%.",2,2024-09-14 19:34:18.282854
STARTUP_1989,"Great features, really helps with increases efficiency by 3x. Happy",3,2024-05-22 19:34:18.282854
STARTUP_1537,"Excited with the features, especially the scales with your business.",4,2024-05-05 19:34:18.282854
STARTUP_1537,"The integration could be improved, but overall Impressed.",1,2024-05-18 19:34:18.282854
STARTUP_1537,"Excellent integration, Very satisfied about the delivers real-time insights.",5,2025-01-09 19:34:18.282854
STARTUP_1537,"Excellent user interface, Very satisfied about the automates repetitive tasks.",4,2024-07-30 19:34:18.282854
STARTUP_1537,"Happy with the integration, especially the enables data-driven decisions.",5,2024-11-12 19:34:18.282854
STARTUP_1537,"Disappointed with the features, especially the increases efficiency by 3x.",5,2024-06-28 19:34:18.282854
STARTUP_1537,"Excellent integration, Impressed about the saves 10+ hours per week.",2,2024-11-04 19:34:18.282854
STARTUP_0646,"Disappointed with the user interface, especially the delivers real-time insights.",3,2026-06-13 19:34:18.282854
STARTUP_0646,"Great integration, really helps with enables data-driven decisions. Happy",4,2026-06-16 19:34:18.282854
STARTUP_0646,"Great features, really helps with enables data-driven decisions. Neutral",4,2026-01-24 19:34:18.282854
STARTUP_0646,"The user interface could be improved, but overall Very satisfied.",5,2026-08-13 19:34:18.282854
STARTUP_0646,"Great pricing, really helps with saves 10+ hours per week. Very satisfied",5,2026-01-30 19:34:18.282854
STARTUP_0646,"The pricing could be improved, but overall Happy.",3,2026-04-03 19:34:18.282854
STARTUP_0646,"The performance could be improved, but overall Neutral.",4,2026-08-01 19:34:18.282854
STARTUP_0646,"Happy with the user interface, especially the saves 10+ hours per week.",1,2026-01-05 19:34:18.282854
STARTUP_0646,"Excellent features, Impressed about the provides personalized experiences.",1,2026-05-30 19:34:18.282854
STARTUP_0646,"Great integration, really helps with provides personalized experiences. Disappointed",5,2026-09-25 19:34:18.282854
STARTUP_0646,"Excellent features, Impressed about the scales with your business.",5,2026-02-08 19:34:18.282854
STARTUP_0646,"Great support, really helps with delivers real-time insights. Very satisfied",2,2026-08-19 19:34:18.282854
STARTUP_0646,"Great integration, really helps with delivers real-time insights. Excited",3,2026-03-06 19:34:18.282854
STARTUP_0646,"The performance could be improved, but overall Neutral.",4,2026-03-09 19:34:18.282854
STARTUP_0602,"Excellent support, Happy about the provides personalized experiences.",5,2025-03-24 19:34:18.282854
STARTUP_0602,"Great user interface, really helps with enables data-driven decisions. Very satisfied",2,2025-06-29 19:34:18.282854
STARTUP_0602,"Happy with the user interface, especially the automates repetitive tasks.",5,2025-06-17 19:34:18.282854
STARTUP_0602,"The user interface could be improved, but overall Disappointed.",2,2024-10-24 19:34:18.282854
STARTUP_0602,"Excellent user interface, Impressed about the provides personalized experiences.",4,2025-04-19 19:34:18.282854
STARTUP_0602,"The pricing could be improved, but overall Neutral.",1,2025-02-02 19:34:18.282854
STARTUP_0602,"Disappointed with the user interface, especially the reduces operational costs by 40%.",2,2024-10-21 19:34:18.282854
STARTUP_0602,"Disappointed with the integration, especially the ensures data security.",2,2025-03-25 19:34:18.282854
STARTUP_0602,"The performance could be improved, but overall Neutral.",2,2024-12-23 19:34:18.282854
STARTUP_0602,"Great performance, really helps with delivers real-time insights. Disappointed",4,2025-02-27 19:34:18.282854
STARTUP_0602,"Disappointed with the support, especially the improves accuracy by 95%.",5,2025-05-21 19:34:18.282854
STARTUP_4826,"Great integration, really helps with automates repetitive tasks. Impressed",2,2026-04-22 19:34:18.282854
STARTUP_4826,"Excellent pricing, Very satisfied about the ensures data security.",3,2026-06-10 19:34:18.282854
STARTUP_4826,"Very satisfied with the pricing, especially the automates repetitive tasks.",2,2025-10-09 19:34:18.282854
STARTUP_4826,"The integration could be improved, but overall Happy.",3,2026-05-21 19:34:18.282854
STARTUP_4826,"Excellent features, Excited about the improves accuracy by 95%.",2,2026-05-28 19:34:18.282854
STARTUP_3630,"The performance could be improved, but overall Happy.",4,2025-12-09 19:34:18.282854
STARTUP_3630,"Excellent features, Neutral about the improves accuracy by 95%.",1,2026-04-09 19:34:18.282854
STARTUP_3630,"Great features, really helps with automates repetitive tasks. Neutral",3,2026-01-16 19:34:18.282854
STARTUP_3630,"Happy with the support, especially the automates repetitive tasks.",3,2025-11-15 19:34:18.282854
STARTUP_3630,"Excellent integration, Disappointed about the provides personalized experiences.",3,2025-11-12 19:34:18.282854
STARTUP_2490,"Neutral with the integration, especially the improves accuracy by 95%.",2,2025-10-10 19:34:18.282854
STARTUP_2490,"The performance could be improved, but overall Disappointed.",4,2025-10-13 19:34:18.282854
STARTUP_2490,"Great pricing, really helps with provides personalized experiences. Disappointed",2,2025-02-23 19:34:18.282854
STARTUP_2490,"Excellent performance, Very satisfied about the enables data-driven decisions.",4,2025-08-26 19:34:18.282854
STARTUP_2490,"Disappointed with the support, especially the delivers real-time insights.",4,2025-04-08 19:34:18.282854
STARTUP_2490,"Great performance, really helps with ensures data security. Disappointed",4,2025-02-12 19:34:18.282854
STARTUP_2490,"Excellent features, Neutral about the provides personalized experiences.",4,2025-10-17 19:34:18.282854
STARTUP_2490,"Excellent features, Very satisfied about the reduces operational costs by 40%.",3,2025-09-12 19:34:18.282854
STARTUP_2490,"Happy with the performance, especially the provides personalized experiences.",3,2025-08-29 19:34:18.282854
STARTUP_2490,"Excited with the support, especially the increases efficiency by 3x.",4,2025-12-08 19:34:18.282854
STARTUP_2490,"The pricing could be improved, but overall Neutral.",5,2025-10-24 19:34:18.282854
STARTUP_2490,"Great pricing, really helps with saves 10+ hours per week. Neutral",1,2025-01-13 19:34:18.282854
STARTUP_2490,"Excited with the user interface, especially the enables data-driven decisions.",4,2025-10-17 19:34:18.282854
STARTUP_2490,"The user interface could be improved, but overall Disappointed.",3,2025-09-30 19:34:18.282854
STARTUP_1915,"Great performance, really helps with saves 10+ hours per week. Disappointed",2,2026-03-07 19:34:18.282854
STARTUP_1915,"Excited with the user interface, especially the delivers real-time insights.",1,2025-11-25 19:34:18.282854
STARTUP_1915,"The support could be improved, but overall Very satisfied.",4,2026-05-30 19:34:18.282854
STARTUP_1915,"Very satisfied with the performance, especially the provides personalized experiences.",1,2026-07-08 19:34:18.282854
STARTUP_1915,"The features could be improved, but overall Neutral.",3,2025-12-17 19:34:18.282854
STARTUP_1915,"Disappointed with the user interface, especially the automates repetitive tasks.",1,2025-11-19 19:34:18.282854
STARTUP_1915,"Excellent features, Disappointed about the reduces operational costs by 40%.",3,2026-07-27 19:34:18.282854
STARTUP_1915,"Great features, really helps with provides personalized experiences. Neutral",3,2026-06-14 19:34:18.282854
STARTUP_1915,"Excellent features, Happy about the ensures data security.",4,2026-05-26 19:34:18.282854
STARTUP_1915,"Excited with the support, especially the delivers real-time insights.",1,2026-03-31 19:34:18.282854
STARTUP_1915,"Excellent support, Neutral about the reduces operational costs by 40%.",5,2025-11-19 19:34:18.282854
STARTUP_1915,"Great support, really helps with scales with your business. Neutral",3,2026-04-10 19:34:18.282854
STARTUP_1915,"Great support, really helps with delivers real-time insights. Excited",2,2026-07-09 19:34:18.282854
STARTUP_1915,"Great pricing, really helps with reduces operational costs by 40%. Impressed",1,2025-10-21 19:34:18.282854
STARTUP_1915,"Excellent support, Excited about the improves accuracy by 95%.",5,2026-03-16 19:34:18.282854
STARTUP_1915,"Excellent integration, Happy about the ensures data security.",2,2026-09-14 19:34:18.282854
STARTUP_1915,"The user interface could be improved, but overall Excited.",5,2026-02-24 19:34:18.282854
STARTUP_1746,"Excellent user interface, Disappointed about the provides personalized experiences.",1,2025-09-15 19:34:18.282854
STARTUP_1746,"Excellent pricing, Happy about the provides personalized experiences.",1,2025-04-23 19:34:18.282854
STARTUP_1746,"Happy with the integration, especially the delivers real-time insights.",5,2025-07-29 19:34:18.282854
STARTUP_1746,"The user interface could be improved, but overall Disappointed.",4,2025-05-22 19:34:18.282854
STARTUP_1746,"Great performance, really helps with scales with your business. Happy",2,2025-09-04 19:34:18.282854
STARTUP_1746,"The support could be improved, but overall Very satisfied.",3,2025-03-24 19:34:18.282854
